hour,pm25_mean
2025-01-29 19:00:00,11.270340681362725
2025-01-29 20:00:00,10.703047091412742
2025-01-29 21:00:00,9.885049833887043
2025-01-29 22:00:00,10.454938271604938
2025-01-30 00:00:00,10.973684210526315
2025-01-30 01:00:00,9.478571428571428
2025-01-30 07:00:00,12.882352941176471
2025-01-30 08:00:00,11.476666666666667
2025-01-30 09:00:00,10.440983606557376
2025-01-30 10:00:00,11.920634920634921
2025-01-30 11:00:00,11.924999999999999
2025-01-30 12:00:00,11.83063063063063
2025-01-30 16:00:00,22.454885057471266
2025-01-30 17:00:00,22.797691373025515
2025-01-30 18:00:00,20.586863270777478
2025-01-30 19:00:00,19.114980544747084
2025-01-30 20:00:00,16.822258064516127
2025-01-30 21:00:00,14.481361426256077
2025-01-30 22:00:00,14.272211511160444
2025-01-30 23:00:00,13.574887892376681
2025-01-31 00:00:00,11.718386566866275
2025-01-31 01:00:00,14.893749999999999
2025-01-31 02:00:00,16.495083798882682
2025-01-31 03:00:00,14.4490625
2025-01-31 04:00:00,14.588291139240505
2025-01-31 05:00:00,16.29189189189189
2025-01-31 06:00:00,16.775206611570248
2025-01-31 13:00:00,9.755555555555555
2025-01-31 14:00:00,10.455837563451778
2025-01-31 15:00:00,11.197465437788019
2025-01-31 16:00:00,11.884974958263774
2025-01-31 17:00:00,12.198833819241981
2025-01-31 18:00:00,11.873684210526315
2025-01-31 19:00:00,11.050119331742243
2025-01-31 20:00:00,12.736817102137767
2025-01-31 21:00:00,14.211224489795919
2025-01-31 22:00:00,13.607692307692307
2025-01-31 23:00:00,12.665856950067475
2025-01-01 00:00:00,2.390217391304348
2025-01-01 01:00:00,2.662291771832408
2025-01-01 02:00:00,3.3100750938673342
2025-01-01 03:00:00,3.137078651685393
2025-01-01 04:00:00,2.7435483870967743
2025-01-01 05:00:00,2.4783333333333335
2025-01-01 06:00:00,3.0796875
2025-01-01 07:00:00,3.6983333333333333
2025-01-01 08:00:00,3.9032786885245905
2025-01-01 09:00:00,2.7131661442006267
2025-01-01 10:00:00,2.62636815920398
2025-01-01 11:00:00,2.71875
2025-01-01 12:00:00,1.9916666666666667
2025-01-01 13:00:00,1.8411764705882354
2025-01-02 00:00:00,8.508695652173913
2025-01-02 01:00:00,2.7449999999999997
2025-01-02 02:00:00,4.194999999999999
2025-01-02 03:00:00,2.5590308370044053
2025-01-02 04:00:00,3.26
2025-01-02 05:00:00,2.3745762711864407
2025-01-02 06:00:00,3.191935483870968
2025-01-02 07:00:00,1.4324324324324325
2025-01-02 09:00:00,1.2419354838709677
2025-01-02 10:00:00,2.860294117647059
2025-01-02 11:00:00,1.612382578992314
2025-01-02 12:00:00,2.547549714169604
